date,campaign,spend,impressions,clicks,conversions
2023-04-21,food_launch_campaign,688.86,38979,1775,100
2023-04-22,food_launch_campaign,757.34,38506,1436,98
2023-04-22,summer_promotion,756.38,38896,1396,125
2023-04-23,summer_promotion,821.66,30592,885,60
2023-04-23,food_launch_campaign,695.23,35418,1233,92
2023-04-24,summer_promotion,676.59,33379,960,89
2023-04-24,food_launch_campaign,595.62,39874,1602,100
2023-04-25,summer_promotion,926.22,34329,1044,91
2023-04-25,food_launch_campaign,784.79,40901,1301,91
2023-04-26,food_launch_campaign,655.36,40961,1826,121
2023-04-26,summer_promotion,690.59,35598,897,61
2023-04-27,summer_promotion,780.04,46686,1516,107
2023-04-27,food_launch_campaign,610.57,42234,1355,92
2023-04-28,food_launch_campaign,796.63,41683,1470,111
2023-04-28,summer_promotion,701.89,36611,1271,107
2023-04-29,summer_promotion,612.78,33505,873,82
2023-04-29,food_launch_campaign,781.64,38442,1643,99
2023-04-30,summer_promotion,836.84,39062,1331,91
2023-04-30,food_launch_campaign,551.57,37191,1461,105
2023-05-01,summer_promotion,823.1,48437,1494,146
2023-05-02,summer_promotion,636.46,31699,924,74
2023-05-03,summer_promotion,649.83,35394,1023,96
2023-05-04,summer_promotion,816.8,41385,1028,95
2023-05-05,summer_promotion,831.4,43740,1117,96
2023-05-06,summer_promotion,879.36,37460,1288,101
2023-05-07,summer_promotion,583.73,32966,840,73
2023-05-08,summer_promotion,853.1,46577,1285,72
2023-05-09,summer_promotion,530.78,22720,908,71
2023-05-10,summer_promotion,560.19,25756,686,53
2023-05-11,summer_promotion,530.7,33624,949,68
2023-05-12,summer_promotion,728.23,45179,1743,132
2023-05-13,summer_promotion,721.73,39288,1360,117
2023-05-14,summer_promotion,572.78,26462,869,57
2023-05-15,summer_promotion,859.31,46229,1242,96
2023-05-16,summer_promotion,626.99,33103,1215,74
2023-05-17,summer_promotion,458.04,25439,790,67
2023-05-18,summer_promotion,745.21,39128,1407,99
2023-05-19,summer_promotion,697.99,33998,894,82
2023-05-20,summer_promotion,760.68,32113,846,73
2023-05-21,summer_promotion,822.93,40877,1270,79
2023-05-22,summer_promotion,1001.85,56444,2058,191
2023-05-23,summer_promotion,805.91,46032,1395,130
2023-05-24,summer_promotion,699.83,42788,1211,91
2023-05-25,summer_promotion,772.11,47130,1542,112
2023-05-26,summer_promotion,675.22,34202,1417,136
2023-05-27,summer_promotion,847.04,46864,1368,137
2023-05-28,summer_promotion,895.42,51008,1625,160
2023-05-29,summer_promotion,643.91,37367,1061,72
2023-05-30,summer_promotion,760.36,42229,1752,138
2023-05-31,summer_promotion,692.91,32500,735,41
2023-06-01,summer_promotion,747.52,34901,1312,136
2023-06-02,summer_promotion,654.56,41404,1370,136
2023-06-03,summer_promotion,661.96,39167,1068,99
2023-06-04,summer_promotion,632.96,33420,1174,100
2023-06-05,summer_promotion,680.77,39360,1416,89
2023-06-06,summer_promotion,759.43,43656,1232,108
2023-06-07,summer_promotion,525.53,32569,1003,82
2023-06-08,summer_promotion,838.72,44225,1546,104
2023-06-09,summer_promotion,619.24,28131,870,85
2023-06-10,summer_promotion,717.77,42155,1132,79
2023-06-11,summer_promotion,632.18,35977,1215,100
2023-06-12,summer_promotion,767.33,40423,1289,132
2023-06-13,summer_promotion,617.18,33717,1349,114
2023-06-14,summer_promotion,777.76,38903,1625,81
2023-06-15,summer_promotion,549.11,26031,1042,92
2023-06-16,summer_promotion,657.42,30290,1023,86
2023-06-17,summer_promotion,603.93,27086,716,61
2023-06-18,summer_promotion,728.63,39340,1228,70
2023-06-19,summer_promotion,696.06,33084,1065,95
2023-06-20,summer_promotion,606.07,28841,1065,93
2023-06-21,summer_promotion,610.93,22012,698,63
2023-06-22,summer_promotion,829.3,41136,1183,90
2023-06-23,summer_promotion,794.08,37083,1164,80
2023-06-24,summer_promotion,723.35,32174,1089,82
2023-06-25,summer_promotion,662.17,37503,1414,82
2023-06-26,summer_promotion,814.64,46292,1412,146
2023-06-27,summer_promotion,713.43,43606,1265,89
2023-06-28,summer_promotion,842.1,55756,1960,189
2023-06-29,summer_promotion,631.14,28919,892,93
2023-06-30,summer_promotion,458.93,23253,520,44
2023-07-01,back_to_school,745.34,34510,1032,105
2023-07-02,back_to_school,633.74,29356,745,39
2023-07-03,back_to_school,733.64,36098,1344,128
2023-07-04,back_to_school,567.49,28646,1028,88
2023-07-05,back_to_school,675.05,29660,1081,75
2023-07-06,back_to_school,380.91,19029,648,73
2023-07-07,back_to_school,600.78,27511,1171,100
2023-07-08,back_to_school,613.72,29014,781,81
2023-07-09,back_to_school,612.62,30889,909,96
2023-07-10,back_to_school,575.68,32949,1097,94
2023-07-11,back_to_school,542.31,31134,1246,102
2023-07-12,back_to_school,537.38,24729,814,63
2023-07-13,back_to_school,631.9,33891,834,79
2023-07-14,back_to_school,671.16,35657,1181,114
2023-07-15,back_to_school,650.2,31597,1195,91
2023-07-16,back_to_school,559.9,24879,796,53
2023-07-17,back_to_school,583.82,32804,1055,103
2023-07-18,back_to_school,679.37,34787,1055,79
2023-07-19,back_to_school,718.92,38598,1155,110
2023-07-20,back_to_school,655.17,33311,813,72
2023-07-21,back_to_school,671.67,36179,1078,75
2023-07-22,back_to_school,617.72,33923,1062,85
2023-07-23,back_to_school,589.73,32756,1086,78
2023-07-24,back_to_school,732.12,42601,1535,124
2023-07-25,back_to_school,621.49,29079,1039,53
2023-07-26,back_to_school,598.68,30878,1120,92
2023-07-27,back_to_school,532.2,24069,682,57
2023-07-28,back_to_school,650.38,34086,973,78
2023-07-29,back_to_school,759.66,35805,1151,123
2023-07-30,back_to_school,708.26,36050,1272,91
2023-07-31,back_to_school,644.82,40395,1674,96
2023-08-01,back_to_school,725.16,47099,1378,119
2023-08-02,back_to_school,818.72,41498,1421,116
2023-08-03,back_to_school,420.81,23391,726,70
2023-08-04,back_to_school,886.66,51037,1538,138
2023-08-05,back_to_school,667.39,39737,985,64
2023-08-06,back_to_school,406.93,23240,741,53
2023-08-07,back_to_school,559.93,28119,768,60
2023-08-08,back_to_school,586.71,36191,1216,85
2023-08-09,back_to_school,576.31,34907,1195,104
2023-08-10,back_to_school,727.54,45712,1183,85
2023-08-11,back_to_school,442.23,24967,751,55
2023-08-12,back_to_school,555.65,32007,1001,74
2023-08-13,back_to_school,789.52,37464,960,116
2023-08-14,back_to_school,601.37,30301,859,69
2023-08-15,back_to_school,734.73,42590,1478,116
2023-08-16,back_to_school,471.27,26022,1029,101
2023-08-17,back_to_school,624.5,36379,1093,90
2023-08-18,back_to_school,500.92,25907,846,68
2023-08-19,back_to_school,733.25,47346,1827,144
2023-08-20,back_to_school,559.24,27823,753,62
2023-08-21,back_to_school,692.82,37851,1247,106
2023-08-22,back_to_school,628.69,30947,1256,123
2023-08-23,back_to_school,538.72,26006,754,62
2023-08-24,back_to_school,789.95,46997,1753,173
2023-08-25,back_to_school,772.26,44690,1531,124
2023-08-26,back_to_school,441.86,23334,956,71
2023-08-27,back_to_school,571.47,34007,1100,83
2023-08-28,back_to_school,824.56,47174,1687,126
2023-08-29,back_to_school,701.62,39124,1403,140
2023-08-30,back_to_school,774.54,42259,1497,99
2023-08-31,back_to_school,718.61,41366,1243,89
2023-09-01,coffee_expansion_campaign,668.68,28208,1219,77
2023-09-01,mid_autumn_campaign,591.67,27497,926,80
2023-09-02,coffee_expansion_campaign,433.34,23842,1099,78
2023-09-02,mid_autumn_campaign,495.89,26699,996,97
2023-09-03,coffee_expansion_campaign,507.59,22854,1064,75
2023-09-03,mid_autumn_campaign,706.78,37236,1127,86
2023-09-04,coffee_expansion_campaign,630.44,30921,1254,105
2023-09-04,mid_autumn_campaign,661.79,44543,1738,184
2023-09-05,coffee_expansion_campaign,555.11,22079,865,55
2023-09-05,mid_autumn_campaign,743.3,32809,1016,78
2023-09-06,coffee_expansion_campaign,575.87,31779,1565,109
2023-09-06,mid_autumn_campaign,732.5,46463,1331,111
2023-09-07,coffee_expansion_campaign,701.43,33807,1429,102
2023-09-07,mid_autumn_campaign,657.97,33365,962,70
2023-09-08,coffee_expansion_campaign,650.2,22615,1039,80
2023-09-08,mid_autumn_campaign,693.25,33451,1260,106
2023-09-09,coffee_expansion_campaign,679.67,24925,1219,76
2023-09-09,mid_autumn_campaign,678.91,42495,1217,86
2023-09-10,mid_autumn_campaign,643.93,30609,866,70
2023-09-10,coffee_expansion_campaign,424.75,31392,1332,105
2023-09-11,mid_autumn_campaign,614.88,28468,855,78
2023-09-11,coffee_expansion_campaign,485.0,23847,843,63
2023-09-12,coffee_expansion_campaign,562.31,32404,1120,85
2023-09-12,mid_autumn_campaign,742.56,31272,1204,115
2023-09-13,mid_autumn_campaign,481.46,21661,738,56
2023-09-13,coffee_expansion_campaign,460.56,27454,1033,75
2023-09-14,coffee_expansion_campaign,560.29,25664,1217,83
2023-09-14,mid_autumn_campaign,612.6,35885,1080,92
2023-09-15,coffee_expansion_campaign,433.63,27323,1022,82
2023-09-15,mid_autumn_campaign,648.98,38121,1553,168
2023-09-16,coffee_expansion_campaign,595.48,28443,1090,75
2023-09-16,mid_autumn_campaign,623.85,32558,1425,132
2023-09-17,coffee_expansion_campaign,608.54,25787,1151,91
2023-09-17,mid_autumn_campaign,643.82,30363,1088,78
2023-09-18,coffee_expansion_campaign,539.17,26424,1133,90
2023-09-18,mid_autumn_campaign,548.96,25142,739,61
2023-09-19,coffee_expansion_campaign,449.15,35064,1214,83
2023-09-19,mid_autumn_campaign,437.34,21151,668,42
2023-09-20,mid_autumn_campaign,463.92,22606,564,51
2023-09-20,coffee_expansion_campaign,594.43,29292,1467,117
2023-09-21,coffee_expansion_campaign,831.7,24190,931,56
2023-09-21,mid_autumn_campaign,491.61,28533,1043,68
2023-09-22,coffee_expansion_campaign,669.79,26441,1143,90
2023-09-22,mid_autumn_campaign,602.39,30589,805,62
2023-09-23,coffee_expansion_campaign,499.85,26801,911,77
2023-09-23,mid_autumn_campaign,572.15,33014,1224,81
2023-09-24,mid_autumn_campaign,554.46,31411,1189,56
2023-09-24,coffee_expansion_campaign,546.43,35291,1479,91
2023-09-25,coffee_expansion_campaign,520.96,30363,1168,89
2023-09-25,mid_autumn_campaign,735.21,38662,1532,117
2023-09-26,coffee_expansion_campaign,394.4,21987,802,57
2023-09-26,mid_autumn_campaign,508.81,27387,1036,86
2023-09-27,mid_autumn_campaign,344.84,19846,474,31
2023-09-27,coffee_expansion_campaign,531.3,25572,984,81
2023-09-28,coffee_expansion_campaign,500.14,28469,1300,90
2023-09-28,mid_autumn_campaign,473.21,20274,521,35
2023-09-29,coffee_expansion_campaign,463.24,26200,983,68
2023-09-29,mid_autumn_campaign,532.21,28341,859,52
2023-09-30,coffee_expansion_campaign,552.94,33790,1418,102
2023-09-30,mid_autumn_campaign,578.44,34272,1258,106
2023-10-01,mid_autumn_campaign,664.67,39067,1515,163
2023-10-01,coffee_expansion_campaign,457.48,27830,1056,81
2023-10-02,coffee_expansion_campaign,641.49,31026,1055,77
2023-10-02,mid_autumn_campaign,563.52,29290,1152,122
2023-10-03,coffee_expansion_campaign,665.95,34579,1569,106
2023-10-03,mid_autumn_campaign,763.84,30453,940,33
2023-10-04,coffee_expansion_campaign,627.36,38485,1542,129
2023-10-04,mid_autumn_campaign,676.57,36459,1176,95
2023-10-05,mid_autumn_campaign,738.3,38281,1422,129
2023-10-05,coffee_expansion_campaign,750.42,29795,1364,110
2023-10-06,mid_autumn_campaign,636.41,35809,1164,78
2023-10-06,coffee_expansion_campaign,897.52,35290,1576,128
2023-10-07,mid_autumn_campaign,675.1,38974,1218,114
2023-10-07,coffee_expansion_campaign,588.78,24079,991,82
2023-10-08,mid_autumn_campaign,694.76,32011,1001,77
2023-10-08,coffee_expansion_campaign,441.72,37249,1842,128
2023-10-09,coffee_expansion_campaign,651.44,23327,954,58
2023-10-09,mid_autumn_campaign,500.57,27755,770,58
2023-10-10,mid_autumn_campaign,624.42,34723,1165,135
2023-10-10,coffee_expansion_campaign,712.98,31935,1205,78
2023-10-11,coffee_expansion_campaign,473.69,21326,847,51
2023-10-11,mid_autumn_campaign,543.78,29921,776,69
2023-10-12,coffee_expansion_campaign,555.69,32648,1223,90
2023-10-12,mid_autumn_campaign,722.15,43804,1262,100
2023-10-13,coffee_expansion_campaign,545.42,34380,1192,87
2023-10-13,mid_autumn_campaign,733.88,38909,1431,97
2023-10-14,coffee_expansion_campaign,906.03,35372,1368,110
2023-10-14,mid_autumn_campaign,746.9,44490,1526,108
2023-10-15,mid_autumn_campaign,580.81,31624,1052,85
2023-10-15,coffee_expansion_campaign,600.64,26249,1230,85
2023-10-16,mid_autumn_campaign,574.48,31418,1224,64
2023-10-17,mid_autumn_campaign,450.33,20055,572,33
2023-10-18,mid_autumn_campaign,657.54,35588,1093,79
2023-10-19,mid_autumn_campaign,614.88,33576,1128,81
2023-10-20,mid_autumn_campaign,667.9,30044,1148,42
2023-10-21,mid_autumn_campaign,534.09,24856,892,53
2023-10-22,mid_autumn_campaign,794.1,35368,1489,133
2023-10-23,mid_autumn_campaign,601.31,33740,1449,139
2023-10-24,mid_autumn_campaign,357.6,21649,716,41
2023-10-25,mid_autumn_campaign,679.86,31605,1039,90
2023-10-26,mid_autumn_campaign,528.21,30291,814,69
2023-10-27,mid_autumn_campaign,539.09,28300,1177,100
2023-10-28,mid_autumn_campaign,480.95,25431,715,59
2023-10-29,mid_autumn_campaign,615.43,33270,1078,80
2023-10-30,mid_autumn_campaign,646.36,38615,1115,91
2023-10-31,mid_autumn_campaign,604.53,36809,1376,100
2023-11-01,year_end_promotion,885.38,39696,1078,90
2023-11-02,year_end_promotion,973.11,57551,1751,111
2023-11-03,year_end_promotion,936.43,49212,1678,144
2023-11-04,year_end_promotion,986.6,56620,2049,156
2023-11-05,year_end_promotion,1030.61,52175,1691,187
2023-11-06,year_end_promotion,930.13,43484,1714,168
2023-11-07,year_end_promotion,1053.42,57639,1943,155
2023-11-08,year_end_promotion,763.89,47746,1439,108
2023-11-09,year_end_promotion,804.23,51830,1886,146
2023-11-10,year_end_promotion,866.82,49016,1783,105
2023-11-11,year_end_promotion,1016.19,53137,1517,117
2023-11-12,year_end_promotion,998.59,63750,2086,190
2023-11-13,year_end_promotion,745.94,42097,1519,93
2023-11-14,year_end_promotion,793.3,46158,1070,82
2023-11-15,year_end_promotion,968.51,42310,1268,106
2023-11-16,year_end_promotion,1014.08,46740,1753,154
2023-11-17,year_end_promotion,1062.29,64122,2160,195
2023-11-18,year_end_promotion,600.35,27420,739,57
2023-11-19,year_end_promotion,1020.82,44041,1338,84
2023-11-20,year_end_promotion,628.95,39117,1270,136
2023-11-21,year_end_promotion,1060.29,51085,1160,132
2023-11-22,year_end_promotion,810.28,37982,1346,114
2023-11-23,year_end_promotion,768.37,39604,1299,108
2023-11-24,year_end_promotion,992.85,51131,1547,141
2023-11-25,year_end_promotion,923.23,55356,1701,138
2023-11-26,year_end_promotion,692.14,43137,1079,92
2023-11-27,year_end_promotion,733.68,40745,1454,85
2023-11-28,year_end_promotion,840.81,36406,1420,108
2023-11-29,year_end_promotion,625.98,30962,1192,125
2023-11-30,year_end_promotion,1073.89,52600,1643,176
2023-12-01,year_end_promotion,758.91,39166,1066,70
2023-12-02,year_end_promotion,1063.76,60900,2085,191
2023-12-03,year_end_promotion,1034.68,64554,2063,161
2023-12-04,year_end_promotion,712.93,42696,1255,77
2023-12-05,year_end_promotion,831.71,44668,1615,158
2023-12-06,year_end_promotion,759.0,37106,1125,73
2023-12-07,year_end_promotion,856.74,48199,1552,92
2023-12-08,year_end_promotion,686.46,41927,1128,105
2023-12-09,year_end_promotion,973.42,50309,1358,116
2023-12-10,year_end_promotion,734.6,38594,1254,91
2023-12-11,year_end_promotion,838.3,43392,1120,90
2023-12-12,year_end_promotion,773.74,33197,1005,79
2023-12-13,year_end_promotion,778.84,32335,1159,107
2023-12-14,year_end_promotion,976.34,54150,1392,117
2023-12-15,year_end_promotion,728.06,48305,1419,132
2023-12-16,year_end_promotion,629.76,29392,861,80
2023-12-17,year_end_promotion,960.16,53047,1205,119
2023-12-18,year_end_promotion,728.29,45885,1896,180
2023-12-19,year_end_promotion,1029.5,47557,2134,184
2023-12-20,year_end_promotion,1031.29,50068,1584,104
2023-12-21,year_end_promotion,836.27,44869,1492,155
2023-12-22,year_end_promotion,949.65,52220,1680,189
2023-12-23,year_end_promotion,782.9,47371,1050,73
2023-12-24,year_end_promotion,938.58,49392,2322,281
2023-12-25,year_end_promotion,635.01,30040,939,102
2023-12-26,year_end_promotion,1052.84,58409,1456,103
2023-12-27,year_end_promotion,451.81,20148,687,64
2023-12-28,year_end_promotion,669.37,36291,1457,124
2023-12-29,year_end_promotion,826.49,47248,1637,138
2023-12-30,year_end_promotion,790.56,40408,1311,97
2023-12-31,year_end_promotion,1084.54,63785,2388,270
2024-01-01,tet_promotion,1151.33,71247,2413,194
2024-01-02,tet_promotion,1267.66,62945,1820,128
2024-01-03,tet_promotion,931.3,52185,1938,155
2024-01-04,tet_promotion,616.88,34205,1261,105
2024-01-05,tet_promotion,874.99,49764,1949,160
2024-01-06,tet_promotion,667.49,33567,1046,59
2024-01-07,tet_promotion,1020.49,50105,1730,148
2024-01-08,tet_promotion,846.11,53383,1557,114
2024-01-09,tet_promotion,943.39,55168,1765,121
2024-01-10,tet_promotion,1007.55,57531,2437,194
2024-01-11,tet_promotion,930.43,46760,1148,96
2024-01-12,tet_promotion,1033.13,49226,1408,92
2024-01-13,tet_promotion,1112.16,55461,1935,136
2024-01-14,tet_promotion,908.04,45320,917,77
2024-01-15,TET_PROMOTION,702.08,36960,1232,99
2024-01-15,tet_promotion,980.96,40600,1263,96
2024-01-16,tet_promotion,721.98,37611,837,72
2024-01-17,tet_promotion,1087.11,50216,1590,166
2024-01-18,tet_promotion,915.58,46268,1268,108
2024-01-19,tet_promotion,874.46,50067,1220,121
2024-01-20,tet_promotion,830.77,47619,1350,86
2024-01-21,tet_promotion,804.41,38601,1162,107
2024-01-22,tet_promotion,1069.81,58577,1715,130
2024-01-23,tet_promotion,991.35,59683,1813,147
2024-01-24,tet_promotion,774.65,42430,1560,62
2024-01-25,tet_promotion,937.04,47176,959,83
2024-01-26,tet_promotion,881.42,49115,1235,141
2024-01-27,tet_promotion,913.7,47110,1865,172
2024-01-28,tet_promotion,1030.16,62182,1345,145
2024-01-29,tet_promotion,839.84,46387,1697,123
2024-01-30,tet_promotion,947.12,54953,1746,158
2024-01-31,tet_promotion,636.89,29677,778,68
2024-02-01,tet_promotion,1499.4,82617,2581,212
2024-02-02,tet_promotion,1054.41,60877,1598,157
2024-02-03,tet_promotion,891.99,52047,1144,69
2024-02-04,tet_promotion,992.09,42702,1449,127
2024-02-05,tet_promotion,919.34,51153,1704,152
2024-02-06,tet_promotion,830.33,44369,2068,206
2024-02-07,tet_promotion,994.55,55553,1574,136
2024-02-08,tet_promotion,856.04,50585,1386,67
2024-02-09,tet_promotion,805.48,46425,2056,202
2024-02-10,tet_promotion,738.06,38588,1050,84
2024-02-11,tet_promotion,751.16,33018,1128,96
2024-02-12,tet_promotion,868.32,48267,2035,172
2024-02-13,tet_promotion,834.83,48942,1163,110
2024-02-14,tet_promotion,770.95,37616,1224,132
2024-02-15,tet_promotion,775.64,45864,1553,96
2024-02-16,tet_promotion,1043.59,50861,1253,89
2024-02-17,tet_promotion,778.61,44399,1257,132
2024-02-18,tet_promotion,931.52,45984,1279,110
2024-02-19,tet_promotion,568.57,23223,639,58
2024-02-20,tet_promotion,924.74,49650,1535,78
2024-02-21,tet_promotion,843.41,36428,1317,108
2024-02-22,tet_promotion,881.36,49264,1655,143
2024-02-23,tet_promotion,951.95,47714,1207,106
2024-02-24,tet_promotion,1129.07,67151,2076,191
2024-02-25,tet_promotion,824.88,46037,1332,113
2024-02-26,tet_promotion,1218.78,70785,2794,201
2024-02-27,tet_promotion,785.22,41877,1456,116
2024-02-28,tet_promotion,1059.25,53331,2068,201
2024-02-29,tet_promotion,715.92,40787,1258,123
2024-03-01,food_launch_campaign,805.44,29655,934,54
2024-03-01,spring_campaign,473.66,26232,910,38
2024-03-02,spring_campaign,346.92,18841,590,57
2024-03-02,food_launch_campaign,698.8,38204,1176,90
2024-03-03,spring_campaign,545.73,25178,846,60
2024-03-03,food_launch_campaign,845.23,44136,1546,106
2024-03-04,spring_campaign,502.72,25432,857,52
2024-03-04,food_launch_campaign,777.06,42498,1619,125
2024-03-05,food_launch_campaign,904.25,47114,1539,99
2024-03-05,spring_campaign,418.66,16983,724,49
2024-03-06,food_launch_campaign,527.13,33366,1417,100
2024-03-06,spring_campaign,442.85,20732,595,45
2024-03-07,food_launch_campaign,688.89,42267,1440,75
2024-03-07,spring_campaign,582.41,31794,1069,79
2024-03-08,food_launch_campaign,728.63,47781,2111,127
2024-03-08,spring_campaign,517.48,31400,1000,86
2024-03-09,spring_campaign,332.8,18830,626,63
2024-03-09,food_launch_campaign,777.79,27396,1068,61
2024-03-10,food_launch_campaign,755.11,30858,1177,84
2024-03-10,spring_campaign,264.56,14204,444,37
2024-03-11,spring_campaign,464.08,25396,899,74
2024-03-11,food_launch_campaign,740.22,52374,1932,115
2024-03-12,spring_campaign,495.26,25865,775,64
2024-03-12,food_launch_campaign,717.55,28300,1287,89
2024-03-13,food_launch_campaign,692.31,34165,1212,84
2024-03-13,spring_campaign,454.93,19024,735,41
2024-03-14,spring_campaign,511.09,23408,712,48
2024-03-14,food_launch_campaign,783.0,38611,1523,87
2024-03-15,food_launch_campaign,645.06,40966,1832,113
2024-03-15,spring_campaign,517.8,25107,636,55
2024-03-16,spring_campaign,647.46,35872,1161,78
2024-03-16,food_launch_campaign,699.67,40712,1447,96
2024-03-17,spring_campaign,513.3,28728,819,78
2024-03-17,food_launch_campaign,734.69,35644,1578,109
2024-03-18,food_launch_campaign,659.07,33366,1472,107
2024-03-18,spring_campaign,517.02,28646,838,62
2024-03-19,food_launch_campaign,724.97,37909,1644,90
2024-03-19,spring_campaign,541.39,30086,1008,68
2024-03-20,food_launch_campaign,634.35,29431,1103,69
2024-03-20,spring_campaign,451.01,23984,538,52
2024-03-21,food_launch_campaign,601.26,38187,1408,89
2024-03-21,spring_campaign,549.87,29431,828,78
2024-03-22,food_launch_campaign,669.35,39184,1600,123
2024-03-22,spring_campaign,494.02,31803,1071,64
2024-03-23,spring_campaign,588.33,29525,860,67
2024-03-23,food_launch_campaign,746.22,29288,962,74
2024-03-24,spring_campaign,507.21,27760,986,88
2024-03-24,food_launch_campaign,583.07,37466,1667,127
2024-03-25,food_launch_campaign,662.01,45412,1620,113
2024-03-25,spring_campaign,450.94,20450,565,49
2024-03-26,spring_campaign,601.06,38319,956,79
2024-03-26,food_launch_campaign,830.93,28330,1161,64
2024-03-27,food_launch_campaign,694.57,37919,1653,116
2024-03-27,spring_campaign,497.39,25306,819,63
2024-03-28,food_launch_campaign,780.3,38376,1309,102
2024-03-28,spring_campaign,493.73,24411,822,80
2024-03-29,food_launch_campaign,631.2,33913,1472,108
2024-03-29,spring_campaign,673.04,33751,891,69
2024-03-30,food_launch_campaign,687.44,29806,1299,79
2024-03-30,spring_campaign,440.0,26062,719,59
2024-03-31,food_launch_campaign,779.49,32088,1017,55
2024-03-31,spring_campaign,391.99,20060,654,68
2024-04-01,summer_promotion,566.75,31384,668,42
2024-04-01,food_launch_campaign,749.19,30636,1125,81
2024-04-02,food_launch_campaign,749.78,36205,1483,86
2024-04-02,summer_promotion,552.29,27778,939,85
2024-04-03,summer_promotion,458.47,25811,673,73
2024-04-03,food_launch_campaign,664.81,40843,1812,94
2024-04-04,summer_promotion,685.07,37055,1141,93
2024-04-04,food_launch_campaign,822.58,38678,1259,77
2024-04-05,summer_promotion,648.3,31867,1127,96
2024-04-05,food_launch_campaign,844.31,32953,1202,85
2024-04-06,summer_promotion,736.38,38906,1364,96
2024-04-06,food_launch_campaign,549.26,43496,1496,109
2024-04-07,food_launch_campaign,831.8,33006,1032,61
2024-04-07,summer_promotion,1068.48,52400,1542,148
2024-04-08,summer_promotion,793.44,38514,899,55
2024-04-08,food_launch_campaign,527.61,33662,1107,85
2024-04-09,summer_promotion,530.72,25794,795,77
2024-04-09,food_launch_campaign,804.31,34069,1370,87
2024-04-10,food_launch_campaign,879.67,39315,1266,90
2024-04-10,summer_promotion,775.27,38465,1321,125
2024-04-11,food_launch_campaign,544.25,35718,1357,87
2024-04-11,summer_promotion,813.44,42502,1187,110
2024-04-12,food_launch_campaign,917.18,29502,1153,87
2024-04-12,summer_promotion,826.44,41414,1714,184
2024-04-13,food_launch_campaign,801.19,41979,1861,129
2024-04-13,summer_promotion,616.64,27137,777,59
2024-04-14,food_launch_campaign,613.16,36926,1215,93
2024-04-14,summer_promotion,710.31,30834,1350,157
2024-04-15,summer_promotion,562.18,23774,732,64
2024-04-15,food_launch_campaign,826.34,39058,1610,111
2024-04-16,summer_promotion,806.28,46217,1415,74
2024-04-16,food_launch_campaign,875.61,34271,1194,91
2024-04-17,summer_promotion,707.54,41095,1236,106
2024-04-17,food_launch_campaign,671.94,35113,1580,93
2024-04-18,summer_promotion,671.2,34721,897,78
2024-04-18,food_launch_campaign,757.73,25016,1028,71
2024-04-19,summer_promotion,479.78,29429,798,71
2024-04-19,food_launch_campaign,539.5,41190,1579,102
2024-04-20,summer_promotion,560.8,31044,948,84
2024-04-20,food_launch_campaign,829.92,39499,1446,93
2024-04-21,food_launch_campaign,995.46,37270,1491,89
2024-04-21,summer_promotion,553.6,24142,729,56
2024-04-22,food_launch_campaign,692.33,35482,1425,90
2024-04-22,summer_promotion,469.33,23044,535,44
2024-04-23,food_launch_campaign,739.68,37161,1330,82
2024-04-23,summer_promotion,602.6,32066,1431,121
2024-04-24,food_launch_campaign,640.58,36507,1155,72
2024-04-24,summer_promotion,690.78,39232,1212,89
2024-04-25,food_launch_campaign,774.4,35961,1411,82
2024-04-25,summer_promotion,750.28,44373,756,59
2024-04-26,food_launch_campaign,690.84,37630,1266,92
2024-04-26,summer_promotion,606.53,30219,1142,84
2024-04-27,food_launch_campaign,726.07,36855,1488,114
2024-04-27,summer_promotion,748.39,37376,1105,102
2024-04-28,food_launch_campaign,950.24,25575,888,64
2024-04-28,summer_promotion,559.28,29174,760,51
2024-04-29,food_launch_campaign,1083.12,33310,1489,102
2024-04-29,summer_promotion,731.52,41349,1069,69
2024-04-30,food_launch_campaign,835.48,33771,1082,66
2024-04-30,summer_promotion,946.67,46716,1272,113
2024-05-01,summer_promotion,554.63,28267,1019,97
2024-05-02,summer_promotion,622.84,37953,1171,91
2024-05-03,summer_promotion,645.32,33107,1132,97
2024-05-04,summer_promotion,554.63,30031,866,63
2024-05-05,summer_promotion,629.6,37175,1225,123
2024-05-06,summer_promotion,830.33,43921,1254,88
2024-05-07,summer_promotion,678.89,39481,1559,97
2024-05-08,summer_promotion,755.04,44819,1962,166
2024-05-09,summer_promotion,642.67,28433,788,51
2024-05-10,summer_promotion,527.5,25253,604,48
2024-05-11,summer_promotion,692.47,39880,1242,121
2024-05-12,summer_promotion,772.97,34235,1036,66
2024-05-13,summer_promotion,531.94,28853,894,92
2024-05-14,summer_promotion,889.19,49469,1518,121
2024-05-15,summer_promotion,646.59,36556,1023,92
2024-05-16,summer_promotion,619.42,36786,1415,152
2024-05-17,summer_promotion,630.07,28562,664,51
2024-05-18,summer_promotion,481.56,21002,628,41
2024-05-19,summer_promotion,730.32,47157,1442,125
2024-05-20,summer_promotion,,33600,1008,88
2024-05-20,summer_promotion,463.28,25166,710,46
2024-05-21,summer_promotion,430.0,26928,637,40
2024-05-22,summer_promotion,650.96,35786,1188,100
2024-05-23,summer_promotion,544.84,31485,1030,62
2024-05-24,summer_promotion,839.47,43080,1573,95
2024-05-25,summer_promotion,510.3,25503,722,70
